id,location_1,enter_time_1,exit_time_1,duration_1,location_2,enter_time_2,exit_time_2,duration_2,location_3,enter_time_3,exit_time_3,duration_3,location_4,enter_time_4,exit_time_4,duration_4,location_5,enter_time_5,exit_time_5,duration_5,location_6,enter_time_6,exit_time_6,duration_6,location_7,enter_time_7,exit_time_7,duration_7,location_8,enter_time_8,exit_time_8,duration_8,location_9,enter_time_9,exit_time_9,duration_9,location_10,enter_time_10,exit_time_10,duration_10,location_11,enter_time_11,exit_time_11,duration_11,location_12,enter_time_12,exit_time_12,duration_12,location_13,enter_time_13,exit_time_13,duration_13,location_14,enter_time_14,exit_time_14,duration_14,location_15,enter_time_15,exit_time_15,duration_15,location_16,enter_time_16,exit_time_16,duration_16,location_17,enter_time_17,exit_time_17,duration_17,location_18,enter_time_18,exit_time_18,duration_18,location_19,enter_time_19,exit_time_19,duration_19,location_20,enter_time_20,exit_time_20,duration_20,location_21,enter_time_21,exit_time_21,duration_21,location_22,enter_time_22,exit_time_22,duration_22,location_23,enter_time_23,exit_time_23,duration_23,location_24,enter_time_24,exit_time_24,duration_24,location_25,enter_time_25,exit_time_25,duration_25,location_26,enter_time_26,exit_time_26,duration_26,location_27,enter_time_27,exit_time_27,duration_27,location_28,enter_time_28,exit_time_28,duration_28
'06421,Avalanche,2023-07-11 12:12:47,2023-07-11 12:19:02,375.0,Loop,2023-07-11 12:43:16,2023-07-11 13:20:32,1981.0,Logan,2023-07-11 13:23:17,2023-07-11 19:35:00,22303.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'06441,LakeMcDonald,2023-07-11 11:42:59,2023-07-11 12:52:44,3945.0,Avalanche,2023-07-11 13:10:29,2023-07-11 16:58:44,7980.0,Loop,2023-07-11 17:17:14,2023-07-11 17:26:59,585.0,Logan,2023-07-11 17:54:29,2023-07-11 18:35:29,2460.0,RisingSun,2023-07-11 18:59:29,2023-07-11 20:27:29,5280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'06451,LakeMcDonald,2023-07-11 10:49:27,2023-07-11 11:24:42,2115.0,Avalanche,2023-07-11 11:51:42,2023-07-11 12:44:27,2775.0,Logan,2023-07-11 13:47:57,2023-07-11 13:59:57,720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'06461,Apgar,2023-07-11 10:18:18,2023-07-11 10:56:48,2175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'06481,Avalanche,2023-07-11 11:57:19,2023-07-11 16:38:34,15601.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'06511,Logan,2023-07-12 17:48:29,2023-07-12 18:03:44,915.0,Avalanche,2023-07-12 18:44:44,2023-07-12 20:04:29,1530.0,Apgar,2023-07-12 21:02:59,2023-07-12 21:08:14,315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'06521,Apgar,2023-07-11 10:27:22,2023-07-11 10:37:37,600.0,LakeMcDonald,2023-07-11 11:02:07,2023-07-11 13:42:17,8341.0,Logan,2023-07-11 15:03:47,2023-07-11 15:29:17,1530.0,LakeMcDonald,2023-07-11 16:43:02,2023-07-11 18:00:32,4785.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'06531,LakeMcDonald,2023-07-11 11:32:32,2023-07-11 12:30:47,3465.0,Apgar,2023-07-11 12:57:32,2023-07-11 17:24:32,16020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'06541,LakeMcDonald,2023-07-11 10:36:27,2023-07-11 14:38:51,5559.0,Apgar,2023-07-11 15:00:06,2023-07-11 18:25:02,12281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'07041,Logan,2023-07-12 18:13:22,2023-07-12 18:34:07,1245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'07091,Waterfalls,2023-07-12 16:10:37,2023-07-12 16:17:07,390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'07101,Logan,2023-07-12 16:08:25,2023-07-12 18:14:25,7185.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'07121,Apgar,2023-07-12 20:54:56,2023-07-13 04:31:03,18939.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'07131,RisingSun,2023-07-12 15:17:29,2023-07-12 15:19:29,120.0,Apgar,2023-07-12 18:03:59,2023-07-12 18:54:30,3031.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'07161,Logan,2023-07-12 16:44:37,2023-07-12 17:10:07,1530.0,Apgar,2023-07-12 18:30:52,2023-07-12 18:38:37,330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'07171,Logan,2023-07-12 16:39:13,2023-07-12 17:15:13,2160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'07181,Logan,2023-07-12 16:51:36,2023-07-12 17:59:51,3990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'07211,Logan,2023-07-12 17:41:02,2023-07-12 18:44:32,2940.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'07221,Apgar,2023-07-12 18:00:26,2023-07-12 18:56:23,2329.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'07231,Logan,2023-07-12 19:43:19,2023-07-12 19:50:19,420.0,StMary,2023-07-12 20:41:19,2023-07-13 10:23:22,42555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'07251,Apgar,2023-07-12 18:53:02,2023-07-13 11:25:17,59535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'07261,Waterfalls,2023-07-12 17:40:50,2023-07-12 18:48:35,3511.0,StMary,2023-07-12 19:20:20,2023-07-12 20:36:35,4575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'07271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'07301,Waterfalls,2023-07-12 17:26:55,2023-07-12 17:34:55,465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'07321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'07341,StMary,2023-07-12 17:15:13,2023-07-12 17:37:28,1335.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'07351,Waterfalls,2023-07-12 16:54:38,2023-07-12 16:58:53,255.0,Logan,2023-07-12 17:11:38,2023-07-12 17:36:08,1470.0,Apgar,2023-07-12 18:46:38,2023-07-12 19:18:23,1785.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'07361,LakeMcDonald,2023-07-12 17:15:20,2023-07-13 09:29:08,50928.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'07391,SunPoint,2023-07-06 12:07:23,2023-07-06 12:34:53,1231.0,Waterfalls,2023-07-06 12:38:08,2023-07-06 15:37:07,4409.0,SunPoint,2023-07-06 15:38:38,2023-07-06 15:42:38,240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'07411,Apgar,2023-07-13 08:51:02,2023-07-13 09:09:47,1125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'07441,SunPoint,2023-07-12 15:43:09,2023-07-12 15:47:24,255.0,Waterfalls,2023-07-12 16:16:24,2023-07-12 16:31:54,930.0,SunPoint,2023-07-12 16:32:54,2023-07-12 16:36:24,210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'07451,Apgar,2023-07-12 20:02:12,2023-07-13 05:25:58,8345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'07461,StMary,2023-07-12 19:52:48,2023-07-12 21:50:33,7065.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'07521,Loop,2023-07-12 17:43:28,2023-07-12 17:48:43,315.0,Apgar,2023-07-12 18:40:13,2023-07-12 18:42:43,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'07541,Apgar,2023-07-12 18:27:32,2023-07-12 18:30:01,149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'08231,RisingSun,2023-07-14 14:55:38,2023-07-14 14:57:53,135.0,SunPoint,2023-07-14 15:05:23,2023-07-14 15:07:53,150.0,Waterfalls,2023-07-14 15:15:38,2023-07-14 16:56:53,3600.0,Logan,2023-07-14 17:13:38,2023-07-14 17:17:53,255.0,RisingSun,2023-07-14 17:47:05,2023-07-14 17:49:05,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'09041,RisingSun,2023-07-16 09:22:32,2023-07-16 11:44:32,8520.0,SunPoint,2023-07-16 11:52:17,2023-07-16 12:51:02,3525.0,Logan,2023-07-16 13:08:32,2023-07-16 15:31:17,8565.0,Apgar,2023-07-16 17:00:17,2023-07-16 17:10:17,570.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'09071,Waterfalls,2023-07-16 08:39:32,2023-07-16 12:42:32,8640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'09081,Logan,2023-07-16 08:46:44,2023-07-16 08:49:44,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'09111,SunPoint,2023-07-16 08:17:50,2023-07-16 08:36:50,900.0,Waterfalls,2023-07-16 08:38:35,2023-07-16 10:50:50,1260.0,Apgar,2023-07-16 14:09:20,2023-07-16 17:37:45,12460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'09151,Avalanche,2023-07-16 10:33:50,2023-07-16 11:19:20,2655.0,LakeMcDonald,2023-07-16 11:37:50,2023-07-16 13:17:35,5985.0,Apgar,2023-07-16 13:37:20,2023-07-16 14:39:50,3750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'09161,SunPoint,2023-07-16 08:55:04,2023-07-16 10:10:49,4545.0,Logan,2023-07-16 14:04:19,2023-07-16 16:52:04,2595.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'09191,StMary,2023-07-16 14:02:29,2023-07-17 02:17:14,44085.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'09201,Apgar,2023-07-16 09:44:01,2023-07-16 09:52:16,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'09281,RisingSun,2023-07-16 08:03:37,2023-07-16 08:06:22,165.0,Waterfalls,2023-07-16 08:38:07,2023-07-16 08:58:07,795.0,RisingSun,2023-07-16 09:07:37,2023-07-16 09:49:37,2520.0,Waterfalls,2023-07-16 10:43:22,2023-07-16 10:58:07,885.0,RisingSun,2023-07-16 11:35:52,2023-07-16 11:49:37,825.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'09291,Avalanche,2023-07-16 09:35:14,2023-07-16 10:12:14,1876.0,Apgar,2023-07-16 10:43:29,2023-07-16 10:54:14,645.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'09331,RisingSun,2023-07-16 08:11:06,2023-07-16 08:53:36,2550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'09341,Avalanche,2023-07-16 10:03:33,2023-07-16 13:09:48,11701.0,LakeMcDonald,2023-07-16 13:19:18,2023-07-16 13:22:03,165.0,Apgar,2023-07-16 14:23:33,2023-07-16 16:20:48,7035.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'09351,Waterfalls,2023-07-16 08:39:52,2023-07-16 09:15:37,840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'09381,SunPoint,2023-07-16 07:56:59,2023-07-16 07:59:44,165.0,Waterfalls,2023-07-16 08:02:58,2023-07-16 09:43:59,3571.0,Logan,2023-07-16 09:55:59,2023-07-16 12:24:14,6615.0,LakeMcDonald,2023-07-16 13:18:59,2023-07-16 15:29:29,7830.0,Apgar,2023-07-16 15:51:29,2023-07-16 16:25:44,495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'09401,SunPoint,2023-07-16 09:39:01,2023-07-16 10:49:16,4171.0,Waterfalls,2023-07-16 11:16:01,2023-07-16 14:42:16,9869.0,SunPoint,2023-07-16 14:46:46,2023-07-16 14:50:46,240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'09421,Avalanche,2023-07-16 10:41:40,2023-07-16 12:18:04,5784.0,LakeMcDonald,2023-07-16 12:24:07,2023-07-16 14:12:22,6060.0,Apgar,2023-07-16 14:34:37,2023-07-16 17:50:52,11775.0,LakeMcDonald,2023-07-16 19:04:37,2023-07-17 03:28:52,30255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'09471,SunPoint,2023-07-16 09:41:50,2023-07-16 09:46:20,270.0,Avalanche,2023-07-16 11:38:50,2023-07-16 11:40:50,120.0,LakeMcDonald,2023-07-16 11:52:50,2023-07-16 11:54:50,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'09501,Loop,2023-07-16 10:06:47,2023-07-16 10:27:32,1245.0,Avalanche,2023-07-16 11:01:17,2023-07-16 14:12:26,9721.0,Apgar,2023-07-16 15:16:41,2023-07-16 15:25:56,555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'10081,Apgar,2023-07-18 16:40:23,2023-07-18 16:50:23,600.0,Loop,2023-07-18 18:52:23,2023-07-18 18:59:08,405.0,Logan,2023-07-18 19:25:08,2023-07-18 19:52:53,1665.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'10091,RisingSun,2023-07-16 09:41:39,2023-07-16 09:49:54,495.0,StMary,2023-07-16 09:59:24,2023-07-16 10:03:39,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'10231,StMary,2023-07-19 06:10:34,2023-07-19 09:46:03,12929.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'10241,RisingSun,2023-07-16 09:41:41,2023-07-16 09:49:56,495.0,StMary,2023-07-16 09:59:26,2023-07-16 10:03:41,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'10331,Apgar,2023-07-18 16:12:17,2023-07-18 16:51:04,2312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'10361,Apgar,2023-07-18 16:05:50,2023-07-18 16:18:43,495.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'10391,Logan,2023-07-18 18:38:05,2023-07-18 20:26:35,6300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'10471,Logan,2023-07-18 18:42:24,2023-07-18 21:41:09,10110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'10531,Apgar,2023-07-18 17:38:02,2023-07-18 17:43:47,345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'11111,LakeMcDonald,2023-07-20 11:29:21,2023-07-20 11:32:51,210.0,Avalanche,2023-07-20 11:45:21,2023-07-20 16:28:21,20550.0,LakeMcDonald,2023-07-20 16:44:51,2023-07-20 16:47:51,300.0,Apgar,2023-07-20 20:44:32,2023-07-21 03:00:16,20273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'11331,LakeMcDonald,2023-07-20 10:18:23,2023-07-20 10:22:38,435.0,Avalanche,2023-07-20 10:34:08,2023-07-20 10:53:23,1965.0,Logan,2023-07-20 11:36:53,2023-07-20 15:03:23,12256.0,Avalanche,2023-07-20 15:43:08,2023-07-20 16:29:23,5385.0,LakeMcDonald,2023-07-20 16:44:23,2023-07-20 16:47:53,210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'11411,LakeMcDonald,2023-07-20 10:56:22,2023-07-20 13:08:46,9009.0,Avalanche,2023-07-20 13:22:16,2023-07-20 13:26:31,435.0,Logan,2023-07-20 14:13:01,2023-07-20 16:46:16,8850.0,Avalanche,2023-07-20 17:28:01,2023-07-20 17:52:31,2835.0,LakeMcDonald,2023-07-20 18:07:46,2023-07-20 18:10:16,150.0,Apgar,2023-07-20 21:32:50,2023-07-21 03:19:18,8127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'11421,LakeMcDonald,2023-07-20 10:20:02,2023-07-20 10:22:47,165.0,Avalanche,2023-07-20 10:34:17,2023-07-20 14:27:17,15360.0,LakeMcDonald,2023-07-20 14:49:15,2023-07-20 14:59:00,585.0,Apgar,2023-07-20 18:38:08,2023-07-20 18:40:38,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'11531,Apgar,2023-07-20 09:50:33,2023-07-20 09:54:26,233.0,LakeMcDonald,2023-07-20 10:18:26,2023-07-20 10:22:41,420.0,Avalanche,2023-07-20 10:34:11,2023-07-20 13:30:56,10485.0,LakeMcDonald,2023-07-20 13:45:41,2023-07-20 16:05:38,12432.0,Apgar,2023-07-20 17:26:23,2023-07-21 03:44:03,14284.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'12011,Logan,2023-07-21 09:27:09,2023-07-21 13:33:09,13351.0,Waterfalls,2023-07-21 13:49:24,2023-07-21 15:42:09,6705.0,StMary,2023-07-21 16:06:54,2023-07-21 17:17:54,4125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'12021,Logan,2023-07-21 09:11:19,2023-07-22 02:32:49,62445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'12031,Logan,2023-07-21 09:29:32,2023-07-21 19:11:35,31425.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'12091,StMary,2023-07-21 09:07:04,2023-07-21 09:09:49,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
