ID,Trip_Order,Total_Duration_POI,Trip_Start_Time,Trip_End_Time,Total_Trip_Duration
'15321,"('LakeMcDonald', 'Avalanche', 'Logan')",6480.0,2023-07-27 12:15:15,2023-07-27 14:51:30,156.25
'15411,"('LakeMcDonald', 'Avalanche', 'LakeMcDonald')",18932.0,2023-07-27 12:00:25,2023-07-27 17:03:25,303.0
'15421,"('Apgar', 'LakeMcDonald', 'Avalanche')",10245.0,2023-07-27 11:23:18,2023-07-27 14:54:03,210.75
'15441,"('Avalanche', 'Logan', 'Avalanche', 'LakeMcDonald')",12240.0,2023-07-27 12:21:35,2023-07-27 17:03:21,281.76666666666665
'15461,"('Apgar', 'Avalanche', 'LakeMcDonald', 'Apgar')",18774.0,2023-07-27 10:29:14,2023-07-27 20:32:50,603.6
'15501,"('LakeMcDonald', 'Avalanche', 'Logan', 'Loop', 'Avalanche', 'LakeMcDonald', 'Apgar')",22532.0,2023-07-27 11:37:02,2023-07-28 02:18:19,881.2833333333333
'1551,"('LakeMcDonald', 'Avalanche', 'LakeMcDonald')",16687.0,2023-07-27 11:36:51,2023-07-27 15:55:57,259.1
'15532,"('LakeMcDonald', 'Avalanche', 'Logan', 'Waterfalls', 'Logan', 'Avalanche', 'LakeMcDonald', 'Apgar')",13110.0,2023-07-27 11:36:47,2023-07-28 02:23:32,886.75
'16011,"('Logan', 'Apgar')",1350.0,2023-07-30 18:43:52,2023-07-30 20:58:52,135.0
'16021,"('Apgar', 'Loop', 'Logan')",2100.0,2023-07-30 16:01:40,2023-07-30 17:58:55,117.25
'16081,(),0.0,,,
'16091,"('Avalanche',)",360.0,2023-07-30 16:46:35,2023-07-30 16:52:35,6.0
'16111,(),0.0,,,
'16121,"('Apgar',)",900.0,2023-07-30 15:46:20,2023-07-30 16:58:35,72.25
'16161,"('Avalanche',)",10560.0,2023-07-30 18:10:10,2023-07-30 21:11:10,181.0
'16171,"('Apgar',)",62202.0,2023-07-30 17:36:30,2023-07-31 11:02:42,1046.2
'16181,"('Logan', 'Apgar')",29280.0,2023-07-31 17:57:49,2023-08-01 06:02:04,724.25
'16221,"('Apgar', 'LakeMcDonald', 'Avalanche', 'Apgar')",8055.0,2023-07-30 16:59:00,2023-07-30 21:42:15,283.25
'16261,"('LakeMcDonald',)",2325.0,2023-07-30 17:18:02,2023-07-30 17:57:47,39.75
'16291,"('Apgar',)",2535.0,2023-07-30 16:19:35,2023-07-30 17:06:50,47.25
'16311,"('Apgar',)",405.0,2023-07-30 17:12:24,2023-07-30 17:26:09,13.75
'16321,"('Apgar',)",315.0,2023-07-30 21:12:08,2023-07-30 21:17:23,5.25
'16341,"('LakeMcDonald', 'Logan', 'Waterfalls')",4680.0,2023-07-30 18:10:38,2023-07-30 20:52:38,162.0
'16351,"('Apgar', 'Avalanche')",59965.0,2023-07-30 17:58:12,2023-07-31 11:40:07,1061.9166666666667
'16411,"('Loop', 'Logan', 'Waterfalls', 'StMary')",33226.0,2023-07-30 17:57:28,2023-07-31 04:38:59,641.5166666666667
'16421,(),0.0,,,
'16441,"('StMary',)",38235.0,2023-07-30 18:46:43,2023-07-31 05:23:58,637.25
'16471,"('LakeMcDonald',)",8625.0,2023-07-30 17:19:54,2023-07-30 18:34:24,74.5
'16501,"('Loop', 'Logan')",1335.0,2023-07-30 18:27:24,2023-07-30 19:25:39,58.25
'16521,"('Apgar', 'LakeMcDonald')",1635.0,2023-07-30 16:48:45,2023-07-30 18:22:15,93.5
'16531,"('Apgar',)",4260.0,2023-07-30 16:41:48,2023-07-30 17:52:48,71.0
'17021,"('Apgar',)",10755.0,2023-07-31 18:09:06,2023-07-31 21:17:21,188.25
'17041,"('Logan', 'Apgar')",29025.0,2023-07-31 16:06:06,2023-08-01 06:09:36,843.5
'17081,"('Logan', 'Waterfalls', 'StMary')",39090.0,2023-07-31 16:27:00,2023-08-01 04:08:30,701.5
'17121,"('Waterfalls', 'RisingSun')",8151.0,2023-07-31 17:58:25,2023-08-01 07:41:11,822.7666666666667
'17131,"('Logan', 'RisingSun')",10185.0,2023-07-31 16:14:18,2023-08-01 07:41:18,927.0
'17141,"('Avalanche',)",9810.0,2023-07-31 18:04:47,2023-07-31 20:52:17,167.5
'17161,"('Avalanche',)",10560.0,2023-07-30 18:10:10,2023-07-30 21:11:10,181.0
'17221,"('Logan',)",660.0,2023-07-31 17:39:16,2023-07-31 17:59:31,20.25
'17231,"('RisingSun',)",3420.0,2023-07-31 17:23:07,2023-07-31 18:20:52,57.75
'17271,"('Waterfalls',)",1050.0,2023-07-31 17:37:28,2023-07-31 17:54:58,17.5
'17321,"('Apgar', 'LakeMcDonald', 'Avalanche')",48214.0,2023-07-31 19:41:29,2023-08-01 10:06:17,864.8
'17331,(),0.0,,,
'17341,"('Logan',)",8130.0,2023-07-31 15:58:29,2023-07-31 18:27:59,149.5
'17381,"('Waterfalls', 'Loop')",570.0,2023-07-31 16:16:43,2023-07-31 17:24:43,68.0
'17391,"('Waterfalls', 'StMary')",59055.0,2023-07-31 16:09:38,2023-08-01 09:39:08,1049.5
'17431,"('RisingSun', 'Avalanche')",20480.0,2023-07-31 16:33:14,2023-08-01 10:25:33,1072.3166666666666
'17441,"('RisingSun', 'Waterfalls', 'RisingSun')",2550.0,2023-07-31 16:32:47,2023-07-31 18:40:17,127.5
'17461,"('Waterfalls', 'Loop', 'Apgar')",17431.0,2023-07-31 16:22:17,2023-08-01 00:13:17,471.0
'17501,"('Waterfalls',)",4125.0,2023-07-31 16:51:47,2023-07-31 18:16:17,84.5
'17511,"('Logan',)",465.0,2023-07-31 16:41:36,2023-07-31 17:07:51,26.25
'17531,"('Waterfalls', 'Logan', 'LakeMcDonald')",4260.0,2023-07-31 17:59:40,2023-07-31 21:49:10,229.5
'17541,"('Apgar', 'LakeMcDonald', 'Apgar')",35344.0,2023-07-30 17:59:18,2023-07-31 11:13:20,1034.0333333333333
'18131,"('StMary', 'RisingSun', 'Logan', 'LakeMcDonald')",19470.0,2023-08-01 08:03:59,2023-08-01 15:21:44,437.75
'18151,"('StMary', 'RisingSun', 'Logan')",49740.0,2023-08-01 08:11:45,2023-08-01 23:54:45,943.0
'19011,"('Apgar', 'LakeMcDonald', 'Avalanche', 'Logan', 'Waterfalls', 'Logan')",16232.0,2023-08-01 09:33:35,2023-08-01 17:02:05,448.5
'19021,"('LakeMcDonald', 'Avalanche', 'Logan', 'Avalanche', 'LakeMcDonald', 'Apgar')",37966.0,2023-08-01 08:48:59,2023-08-01 21:50:29,781.5
'19041,"('Apgar', 'LakeMcDonald', 'Avalanche', 'Logan', 'Loop', 'Avalanche', 'Apgar')",47110.0,2023-08-01 07:48:53,2023-08-02 01:28:00,1059.1166666666666
'19161,"('LakeMcDonald', 'Logan')",2685.0,2023-08-01 07:27:37,2023-08-01 09:09:37,102.0
'19181,"('LakeMcDonald', 'Logan', 'Avalanche', 'LakeMcDonald', 'Apgar')",14399.0,2023-08-01 08:06:02,2023-08-01 18:38:17,632.25
'19241,"('Avalanche', 'Logan', 'Avalanche', 'LakeMcDonald', 'Apgar')",17145.0,2023-08-01 10:34:22,2023-08-01 17:19:33,405.18333333333334
'19311,"('Avalanche', 'Logan', 'RisingSun', 'StMary', 'SunPoint', 'Waterfalls', 'Logan', 'Avalanche', 'LakeMcDonald')",13820.0,2023-08-01 11:05:08,2023-08-01 18:17:27,432.31666666666666
'19331,"('LakeMcDonald', 'Avalanche', 'Logan', 'Avalanche', 'LakeMcDonald', 'Apgar')",34296.0,2023-08-01 10:56:33,2023-08-02 02:15:59,919.4333333333333
'19461,"('Apgar', 'Avalanche')",8405.0,2023-08-01 08:12:57,2023-08-01 10:58:47,165.83333333333334
'19521,"('Avalanche', 'LakeMcDonald', 'Apgar')",5795.0,2023-08-01 11:05:05,2023-08-01 15:20:55,255.83333333333334
'19541,"('LakeMcDonald', 'Logan')",3090.0,2023-08-01 08:32:38,2023-08-01 10:32:08,119.5
'20021,"('RisingSun', 'StMary')",48631.0,2023-08-02 11:07:48,2023-08-03 00:55:48,828.0
'20041,"('Waterfalls', 'Logan', 'LakeMcDonald', 'Apgar')",26712.0,2023-08-02 11:43:36,2023-08-02 23:58:17,734.6833333333333
'20071,"('Waterfalls', 'LakeMcDonald', 'Logan', 'LakeMcDonald')",13410.0,2023-08-02 11:38:32,2023-08-02 20:33:29,534.95
'20081,"('Logan', 'Loop', 'Apgar')",16859.0,2023-08-02 12:50:07,2023-08-03 05:19:22,989.25
'20161,"('SunPoint', 'Loop', 'LakeMcDonald')",12675.0,2023-08-02 12:45:35,2023-08-02 17:50:20,304.75
'20181,"('LakeMcDonald',)",12045.0,2023-08-02 13:02:38,2023-08-02 19:24:53,382.25
'20201,"('RisingSun', 'Logan')",1980.0,2023-08-02 12:34:48,2023-08-02 13:32:18,57.5
'20241,"('StMary',)",22935.0,2023-08-02 20:17:47,2023-08-03 05:13:01,535.2333333333333
'20291,"('SunPoint', 'Logan', 'Avalanche', 'LakeMcDonald', 'Apgar')",34024.0,2023-08-02 10:43:31,2023-08-03 01:54:20,910.8166666666667
'20331,"('Logan',)",825.0,2023-08-02 12:21:08,2023-08-02 12:38:08,17.0
'20381,"('Apgar',)",285.0,2023-08-02 13:50:28,2023-08-02 13:57:58,7.5
'20391,"('RisingSun', 'Waterfalls')",6270.0,2023-08-02 12:21:17,2023-08-02 16:04:32,223.25
'20411,"('SunPoint', 'Waterfalls', 'SunPoint')",4092.0,2023-08-02 11:20:39,2023-08-02 12:33:36,72.95
'20431,"('StMary',)",4679.0,2023-08-02 12:21:46,2023-08-02 13:44:45,82.98333333333333
'21081,"('LakeMcDonald', 'Avalanche', 'LakeMcDonald')",9959.0,2023-08-03 09:49:34,2023-08-03 12:59:15,189.68333333333334
'21141,"('Logan', 'Avalanche', 'LakeMcDonald', 'Apgar')",38564.0,2023-08-03 08:12:16,2023-08-03 23:42:21,930.0833333333334
'21191,"('LakeMcDonald', 'Avalanche', 'Logan', 'Avalanche', 'LakeMcDonald')",23670.0,2023-08-03 08:26:39,2023-08-03 16:05:24,458.75
'21231,"('LakeMcDonald', 'Avalanche', 'Logan', 'Avalanche', 'LakeMcDonald', 'Apgar')",24159.0,2023-08-03 08:59:05,2023-08-03 23:54:42,895.6166666666667
'21341,"('LakeMcDonald', 'Avalanche', 'Logan', 'LakeMcDonald')",17535.0,2023-08-03 08:59:10,2023-08-03 15:49:10,410.0
'21351,"('Avalanche', 'Logan', 'Avalanche', 'LakeMcDonald', 'Apgar')",40636.0,2023-08-03 09:21:11,2023-08-04 02:28:53,1027.7
'21381,"('LakeMcDonald', 'Avalanche', 'Logan', 'Avalanche', 'LakeMcDonald', 'Apgar')",16936.0,2023-08-03 09:24:40,2023-08-03 23:53:55,869.25
'21501,"('Avalanche', 'LakeMcDonald', 'Apgar')",10785.0,2023-08-03 10:08:10,2023-08-03 16:13:15,365.0833333333333
'21521,"('Avalanche', 'LakeMcDonald')",21044.0,2023-08-03 10:46:44,2023-08-03 16:05:21,318.6166666666667
'22021,"('StMary', 'SunPoint', 'Waterfalls', 'SunPoint', 'RisingSun', 'StMary')",15803.0,2023-08-06 08:18:43,2023-08-07 00:04:49,946.1
'22091,"('StMary', 'Logan')",18960.0,2023-08-06 08:02:25,2023-08-06 14:08:10,365.75
'22121,"('StMary', 'SunPoint', 'Waterfalls', 'SunPoint', 'RisingSun', 'StMary')",30867.0,2023-08-06 08:24:19,2023-08-07 01:44:28,1040.15
'22151,"('Logan',)",42150.0,2023-08-01 12:12:15,2023-08-01 23:54:45,702.5
'22221,"('StMary', 'Logan', 'SunPoint', 'StMary')",19620.0,2023-08-06 08:00:47,2023-08-06 16:57:02,536.25
'22261,"('StMary', 'Waterfalls')",2513.0,2023-08-06 07:46:41,2023-08-06 14:23:19,396.6333333333333
'22271,"('StMary',)",520.0,2023-08-06 08:25:20,2023-08-06 08:34:00,8.666666666666666
'22401,"('StMary', 'Logan', 'StMary')",29218.0,2023-08-06 08:07:31,2023-08-06 21:17:42,790.1833333333333
'22411,"('StMary', 'RisingSun', 'StMary')",60539.0,2023-08-06 08:26:22,2023-08-07 01:59:31,1053.15
'22461,"('StMary', 'RisingSun', 'Waterfalls', 'SunPoint', 'RisingSun', 'StMary')",14804.0,2023-08-06 08:21:50,2023-08-06 20:23:47,721.95
'22471,"('StMary', 'Logan', 'Waterfalls', 'SunPoint')",9292.0,2023-08-06 07:45:43,2023-08-06 12:07:50,262.1166666666667
'22531,"('StMary', 'Waterfalls', 'RisingSun', 'StMary')",30049.0,2023-08-06 08:00:22,2023-08-06 21:18:39,798.2833333333333
'23011,"('Avalanche', 'Logan', 'Avalanche', 'LakeMcDonald', 'Apgar')",30165.0,2023-08-06 09:40:57,2023-08-06 19:26:18,585.35
'23041,"('LakeMcDonald', 'Avalanche', 'LakeMcDonald', 'Apgar')",22094.0,2023-08-06 08:57:27,2023-08-06 23:47:50,890.3833333333333
'23071,"('LakeMcDonald', 'Avalanche', 'Logan', 'Waterfalls', 'Logan', 'Avalanche', 'LakeMcDonald', 'Apgar')",15045.0,2023-08-06 08:49:09,2023-08-06 16:55:36,486.45
'23101,"('LakeMcDonald', 'Avalanche', 'LakeMcDonald')",8729.0,2023-08-06 09:36:37,2023-08-06 13:48:33,251.93333333333334
'23141,"('LakeMcDonald', 'Avalanche', 'Logan', 'Avalanche', 'LakeMcDonald')",16259.0,2023-08-06 09:58:47,2023-08-06 16:46:32,407.75
'23171,"('LakeMcDonald', 'Avalanche', 'Logan', 'Waterfalls', 'Logan', 'Avalanche', 'LakeMcDonald')",24103.0,2023-08-06 09:58:35,2023-08-06 17:54:51,476.26666666666665
'23201,"('LakeMcDonald', 'Avalanche', 'Logan', 'Waterfalls', 'Logan', 'Avalanche', 'LakeMcDonald', 'Apgar')",35497.0,2023-08-06 08:57:20,2023-08-07 00:36:10,938.8333333333334
'23281,"('Logan',)",7050.0,2023-08-06 09:46:36,2023-08-06 11:44:06,117.5
'23291,"('Logan', 'Loop', 'Avalanche', 'LakeMcDonald', 'Apgar')",32338.0,2023-08-06 07:59:19,2023-08-06 17:58:01,598.7
'23341,"('Avalanche', 'Logan', 'Avalanche', 'LakeMcDonald')",21616.0,2023-08-06 09:40:53,2023-08-06 16:46:23,425.5
'23441,"('Logan', 'Avalanche', 'LakeMcDonald')",14369.0,2023-08-06 08:49:50,2023-08-06 13:31:20,281.5
'23511,"('Logan',)",60615.0,2023-08-06 07:58:02,2023-08-07 00:56:47,1018.75
'23521,"('LakeMcDonald',)",5260.0,2023-08-06 15:29:13,2023-08-06 16:56:53,87.66666666666667
'23541,"('LakeMcDonald', 'Logan', 'Avalanche', 'LakeMcDonald')",8221.0,2023-08-06 08:16:16,2023-08-06 15:32:20,436.06666666666666
'24041,"('Apgar', 'Avalanche', 'Apgar')",15615.0,2023-08-07 08:04:27,2023-08-07 13:50:42,346.25
'24171,"('Logan', 'Avalanche', 'LakeMcDonald')",14608.0,2023-08-07 08:58:18,2023-08-07 13:35:39,277.35
'24231,"('LakeMcDonald', 'Avalanche', 'Logan')",10135.0,2023-08-07 09:59:51,2023-08-07 13:04:47,184.93333333333334
'24321,"('LakeMcDonald', 'Avalanche', 'Logan', 'Apgar')",34813.0,2023-08-07 10:00:04,2023-08-07 22:48:18,768.2333333333333
'24341,"('LakeMcDonald', 'Avalanche', 'LakeMcDonald')",20296.0,2023-08-07 10:24:48,2023-08-07 16:30:04,365.26666666666665
'24441,"('LakeMcDonald', 'Avalanche', 'Logan', 'Loop', 'Avalanche', 'LakeMcDonald')",22830.0,2023-08-07 09:35:06,2023-08-07 17:03:38,448.53333333333336
'24481,"('LakeMcDonald', 'Avalanche', 'Logan', 'Avalanche', 'LakeMcDonald')",24612.0,2023-08-07 09:35:12,2023-08-07 17:39:03,483.85
'24541,"('Avalanche', 'Logan', 'Avalanche', 'Apgar')",22648.0,2023-08-07 09:19:40,2023-08-07 20:44:48,685.1333333333333
'25011,(),0.0,,,
'25041,"('Logan',)",16943.0,2023-08-08 12:14:38,2023-08-08 17:16:01,301.3833333333333
'25071,"('LakeMcDonald', 'Apgar')",11159.0,2023-08-08 12:06:09,2023-08-08 15:38:53,212.73333333333332
'25141,"('LakeMcDonald',)",7479.0,2023-08-08 13:53:53,2023-08-08 15:48:10,114.28333333333333
'25161,"('Apgar', 'LakeMcDonald')",5248.0,2023-08-08 12:26:19,2023-08-08 15:27:00,180.68333333333334
'25171,"('Apgar', 'Logan', 'Apgar')",15728.0,2023-08-08 10:02:01,2023-08-08 22:33:58,751.95
'25181,(),0.0,,,
'25201,"('Apgar', 'LakeMcDonald', 'Logan', 'RisingSun', 'SunPoint')",9660.0,2023-08-08 10:35:59,2023-08-08 16:51:54,375.9166666666667
'25231,"('Avalanche', 'Logan', 'RisingSun', 'StMary')",12578.0,2023-08-08 13:35:42,2023-08-09 00:04:25,628.7166666666667
'25241,"('Avalanche', 'LakeMcDonald')",14550.0,2023-08-08 13:07:51,2023-08-08 17:42:21,274.5
'25281,"('Loop', 'Logan', 'Apgar')",22980.0,2023-08-08 12:57:32,2023-08-08 20:48:47,471.25
'25291,"('LakeMcDonald', 'Apgar')",8733.0,2023-08-08 10:44:23,2023-08-08 15:11:11,266.8
'25311,"('Apgar', 'LakeMcDonald')",8456.0,2023-08-08 11:32:38,2023-08-08 15:34:33,241.91666666666666
'25321,"('Apgar', 'LakeMcDonald', 'Loop')",5253.0,2023-08-08 10:50:21,2023-08-08 14:45:54,235.55
'25331,"('Logan',)",7890.0,2023-08-08 13:00:05,2023-08-08 16:21:35,201.5
'25391,"('Apgar', 'Logan', 'Apgar')",4080.0,2023-08-08 12:36:03,2023-08-08 17:28:48,292.75
'25421,"('LakeMcDonald', 'Avalanche')",18810.0,2023-08-08 11:16:47,2023-08-08 16:42:31,325.73333333333335
'25431,"('Apgar', 'Avalanche', 'LakeMcDonald')",3600.0,2023-08-08 12:32:49,2023-08-08 14:59:04,146.25
'27341,"('LakeMcDonald',)",750.0,2023-08-08 12:55:53,2023-08-08 13:08:23,12.5
