Trip_Order,IDs,Count,Total_Duration_POI,Trip_Start_Time,Trip_End_Time,Total_Trip_Duration
"('Lake_macdonald_lodge', 'Shuttle_Lake_macdonald', 'Avalanche_parking', 'Shuttle_Avalanche', 'Logan_pass_VC', 'Hidden_lake_overlook', 'Logan_pass_VC', 'Logan_pass_parking', 'Shuttle_Logan_pass', 'Avalanche_parking', 'Shuttle_Avalanche', 'Trail_of_Cedars', 'Avalanche_parking', 'Shuttle_Avalanche', 'Lake_macdonald_lodge')","[""'15101""]",1,[20475.0],['2023-07-27 10:33:54'],['2023-07-27 17:03:39'],[389.75]
"('Lake_macdonald_lodge', 'Shuttle_Lake_macdonald', 'Apgar_VC_parking', 'Apgar_VC', 'Apgar_village', 'Apgar_VC_parking')","[""'1512""]",1,[5530.0],['2023-07-27 10:33:56'],['2023-07-27 14:45:21'],[251.41666666666666]
"('Lake_macdonald_lodge', 'Shuttle_Lake_macdonald', 'Avalanche_parking', 'Shuttle_Avalanche', 'Loop_highline_grinnell_glac', 'Shuttle_Loop', 'Loop_highline_grinnell_glac', 'Shuttle_Loop', 'Apgar_VC')","[""'15161""]",1,[31412.0],['2023-07-27 10:00:02'],['2023-07-28 00:03:14'],[843.2]
"('Lake_macdonald_lodge', 'Avalanche_parking', 'Shuttle_Avalanche', 'Avalanche_parking', 'Trail_of_Cedars', 'Avalanche_trail', 'Trail_of_Cedars', 'Avalanche_parking', 'Shuttle_Avalanche', 'Lake_macdonald_lodge', 'Shuttle_Lake_macdonald', 'Lake_macdonald_lodge', 'Shuttle_Lake_macdonald', 'Avalanche_parking', 'Shuttle_Avalanche', 'Lake_macdonald_lodge', 'Shuttle_Lake_macdonald')","[""'15191""]",1,[18045.0],['2023-07-27 11:37:04'],['2023-07-27 18:17:34'],[400.5]
"('Lake_macdonald_lodge', 'Shuttle_Lake_macdonald', 'Avalanche_parking', 'Shuttle_Avalanche', 'Avalanche_parking', 'Logan_pass_VC', 'Hidden_lake_overlook', 'Logan_pass_VC', 'Loop_highline_grinnell_glac', 'Shuttle_Logan_pass', 'Logan_pass_parking', 'Shuttle_Logan_pass', 'Logan_pass_parking', 'Shuttle_Logan_pass', 'Logan_pass_parking', 'Shuttle_Logan_pass', 'Logan_pass_parking', 'Avalanche_parking', 'Apgar_VC')","[""'15251""]",1,[36597.0],['2023-07-27 10:00:12'],['2023-07-28 02:36:16'],[996.0666666666667]
"('Lake_macdonald_lodge', 'Shuttle_Lake_macdonald', 'Avalanche_parking', 'Shuttle_Avalanche', 'Trail_of_Cedars', 'Avalanche_trail', 'Trail_of_Cedars', 'Avalanche_parking', 'Shuttle_Avalanche', 'Lake_macdonald_lodge', 'Shuttle_Lake_macdonald')","[""'15261""]",1,[14655.0],['2023-07-27 10:34:02'],['2023-07-27 14:49:47'],[255.75]
"('Lake_macdonald_lodge', 'Shuttle_Lake_macdonald', 'Avalanche_parking', 'Shuttle_Avalanche', 'Trail_of_Cedars', 'Avalanche_trail', 'Trail_of_Cedars', 'Avalanche_parking', 'Shuttle_Avalanche', 'Lake_macdonald_lodge', 'Shuttle_Lake_macdonald', 'Apgar_VC')","[""'15271""]",1,[27248.0],['2023-07-27 12:15:22'],['2023-07-28 00:21:21'],[725.9833333333333]
"('Lake_macdonald_lodge', 'Shuttle_Lake_macdonald')","[""'15291"", ""'16471""]",2,"[13413.0, 8625.0]","['2023-07-27 12:46:04', '2023-07-30 17:19:54']","['2023-07-27 15:46:22', '2023-07-30 18:34:24']","[180.3, 74.5]"
"('Lake_macdonald_lodge', 'Shuttle_Lake_macdonald', 'Avalanche_parking', 'Shuttle_Avalanche', 'Logan_pass_VC', 'Logan_pass_parking', 'Loop_highline_grinnell_glac', 'Shuttle_Logan_pass', 'Logan_pass_parking', 'Big_bend')","[""'15321""]",1,[6600.0],['2023-07-27 12:15:15'],['2023-07-27 15:01:00'],[165.75]
"('Lake_macdonald_lodge', 'Shuttle_Lake_macdonald', 'Avalanche_parking', 'Shuttle_Avalanche', 'Trail_of_Cedars', 'Avalanche_trail', 'Trail_of_Cedars', 'Avalanche_parking', 'Shuttle_Avalanche', 'Lake_macdonald_lodge')","[""'15411"", ""'1551""]",2,"[18932.0, 16687.0]","['2023-07-27 12:00:25', '2023-07-27 11:36:51']","['2023-07-27 17:03:25', '2023-07-27 15:55:57']","[303.0, 259.1]"
"('Apgar_VC', 'Lake_macdonald_lodge', 'Shuttle_Lake_macdonald', 'Avalanche_parking', 'Shuttle_Avalanche', 'Trail_of_Cedars', 'Avalanche_trail')","[""'15421""]",1,[10245.0],['2023-07-27 11:23:18'],['2023-07-27 14:54:03'],[210.75]
"('Trail_of_Cedars', 'Avalanche_trail', 'Trail_of_Cedars', 'Shuttle_Avalanche', 'Logan_pass_VC', 'Shuttle_Logan_pass', 'Logan_pass_parking', 'Avalanche_parking', 'Shuttle_Avalanche', 'Lake_macdonald_lodge')","[""'15441""]",1,[12240.0],['2023-07-27 12:21:35'],['2023-07-27 17:03:21'],[281.76666666666665]
"('Apgar_VC', 'Avalanche_parking', 'Shuttle_Avalanche', 'Trail_of_Cedars', 'Avalanche_trail', 'Trail_of_Cedars', 'Avalanche_parking', 'Shuttle_Avalanche', 'Lake_macdonald_lodge', 'Shuttle_Lake_macdonald', 'Apgar_VC')","[""'15461""]",1,[18774.0],['2023-07-27 10:29:14'],['2023-07-27 20:32:50'],[603.6]
"('Lake_macdonald_lodge', 'Shuttle_Lake_macdonald', 'Avalanche_parking', 'Shuttle_Avalanche', 'Logan_pass_VC', 'Hidden_lake_overlook', 'Logan_pass_VC', 'Shuttle_Logan_pass', 'Logan_pass_parking', 'Shuttle_Loop', 'Avalanche_parking', 'Shuttle_Avalanche', 'Lake_macdonald_lodge', 'Shuttle_Lake_macdonald', 'Apgar_VC')","[""'15501""]",1,[22532.0],['2023-07-27 11:37:02'],['2023-07-28 02:18:19'],[881.2833333333333]
"('Lake_macdonald_lodge', 'Shuttle_Lake_macdonald', 'Avalanche_parking', 'Shuttle_Avalanche', 'Logan_pass_VC', 'Shuttle_Logan_pass', 'Logan_pass_parking', 'Shuttle_St_mary_falls', 'StMary_falls_trail', 'Viriginia_falls_trail', 'StMary_falls_trail', 'Shuttle_St_mary_falls', 'Shuttle_Sunrift_gorge', 'Baring_falls_trail', 'Shuttle_Logan_pass', 'Logan_pass_parking', 'Avalanche_parking', 'Shuttle_Avalanche', 'Lake_macdonald_lodge', 'Shuttle_Lake_macdonald', 'Apgar_VC')","[""'15532""]",1,[13110.0],['2023-07-27 11:36:47'],['2023-07-28 02:23:32'],[886.75]
"('Logan_pass_parking', 'Lunch_creek_parking', 'Big_bend', 'Apgar_campground')","[""'16011""]",1,[1920.0],['2023-07-30 18:43:52'],['2023-07-30 20:58:52'],[135.0]
"('Apgar_VC_parking', 'Loop_parking', 'Logan_pass_parking')","[""'16021""]",1,[2100.0],['2023-07-30 16:01:40'],['2023-07-30 17:58:55'],[117.25]
"('Gunsight_pass_trailhead',)","[""'16081""]",1,[315.0],['2023-07-30 18:03:05'],['2023-07-30 18:08:20'],[5.25]
"('Fish_creek',)","[""'16111"", ""'16421"", ""'25181""]",3,"[3960.0, 64440.0, 4674.0]","['2023-07-30 16:00:08', '2023-07-30 17:52:21', '2023-08-08 15:23:26']","['2023-07-30 17:06:08', '2023-07-31 11:46:21', '2023-08-08 16:42:35']","[66.0, 1074.0, 79.15]"
"('Apgar_village', 'Apgar_campground')","[""'16121""]",1,[900.0],['2023-07-30 15:46:20'],['2023-07-30 16:58:35'],[72.25]
"('Apgar_campground', 'Apgar_village', 'Apgar_campground', 'Apgar_village', 'Apgar_campground', 'Apgar_VC_parking')","[""'16171""]",1,[62202.0],['2023-07-30 17:36:30'],['2023-07-31 11:02:42'],[1046.2]
"('Logan_pass_parking', 'Logan_pass_VC', 'Logan_pass_parking', 'Hidden_lake_overlook', 'Logan_pass_VC', 'Logan_pass_parking', 'Apgar_campground', 'Apgar_village', 'Apgar_VC')","[""'16181""]",1,[29280.0],['2023-07-31 17:57:49'],['2023-08-01 06:02:04'],[724.25]
"('Apgar_VC_parking', 'Lake_macdonald_lodge', 'Avalanche_parking', 'Red_rock', 'Apgar_campground')","[""'16221""]",1,[9135.0],['2023-07-30 16:59:00'],['2023-07-30 21:42:15'],[283.25]
"('Apgar_village',)","[""'16291"", ""'16531""]",2,"[2535.0, 4260.0]","['2023-07-30 16:19:35', '2023-07-30 16:41:48']","['2023-07-30 17:06:50', '2023-07-30 17:52:48']","[47.25, 71.0]"
"('Many_glacier_trail', 'Apgar_campground')","[""'16321""]",1,[3075.0],['2023-07-30 18:47:08'],['2023-07-30 21:17:23'],[150.25]
"('Lake_macdonald_lodge', 'Logan_pass_parking', 'St_mary_falls_parking')","[""'16341""]",1,[4680.0],['2023-07-30 18:10:38'],['2023-07-30 20:52:38'],[162.0]
"('Apgar_campground', 'Apgar_village', 'Apgar_VC_parking', 'Apgar_VC', 'Apgar_VC_parking', 'Avalanche_parking')","[""'16351""]",1,[59965.0],['2023-07-30 17:58:12'],['2023-07-31 11:40:07'],[1061.9166666666667]
"('Loop_parking', 'Logan_pass_VC', 'Logan_pass_parking', 'Lunch_creek_parking', 'Shuttle_St_mary_falls', 'St_mary_VC')","[""'16411""]",1,[33361.0],['2023-07-30 17:57:28'],['2023-07-31 04:38:59'],[641.5166666666667]
"('Big_bend', 'St_mary_VC_parking')","[""'16441"", ""'20241""]",2,"[38400.0, 23415.0]","['2023-07-30 17:56:13', '2023-08-02 12:51:47']","['2023-07-31 05:23:58', '2023-08-03 05:13:01']","[687.75, 981.2333333333333]"
"('Loop_parking', 'Logan_pass_parking', 'Logan_pass_VC', 'Logan_pass_parking', 'Oberlin_bend')","[""'16501""]",1,[1455.0],['2023-07-30 18:27:24'],['2023-07-30 19:37:24'],[70.0]
"('Apgar_VC_parking', 'Lake_macdonald_lodge')","[""'16521"", ""'25311""]",2,"[1635.0, 8456.0]","['2023-07-30 16:48:45', '2023-08-08 11:32:38']","['2023-07-30 18:22:15', '2023-08-08 15:34:33']","[93.5, 241.91666666666666]"
"('Logan_pass_parking', 'Hidden_lake_overlook', 'Logan_pass_VC', 'Logan_pass_parking', 'Apgar_VC')","[""'17041""]",1,[29025.0],['2023-07-31 16:06:06'],['2023-08-01 06:09:36'],[843.5]
"('Wild_goose_island', 'Gunsight_pass_trailhead', 'Logan_pass_parking', 'Logan_pass_VC', 'Hidden_lake_overlook', 'Logan_pass_parking', 'Jackson_glac_overlook', 'St_mary_campground')","[""'17081""]",1,[39855.0],['2023-07-31 15:49:30'],['2023-08-01 04:08:30'],[739.0]
"('Baring_falls_trail', 'St_mary_falls_parking', 'StMary_falls_trail', 'St_mary_falls_parking', 'Rising_sun')","[""'17121""]",1,[8151.0],['2023-07-31 17:58:25'],['2023-08-01 07:41:11'],[822.7666666666667]
"('Logan_pass_parking', 'Rising_sun')","[""'17131""]",1,[10185.0],['2023-07-31 16:14:18'],['2023-08-01 07:41:18'],[927.0]
"('Big_bend', 'Avalanche_parking', 'Trail_of_Cedars', 'Avalanche_trail', 'Trail_of_Cedars', 'Avalanche_parking')","[""'17141""]",1,[10260.0],['2023-07-31 17:30:32'],['2023-07-31 20:52:17'],[201.75]
"('Logan_pass_parking', 'Logan_pass_VC', 'Logan_pass_parking', 'Siyeh_bend_parking')","[""'17221""]",1,[915.0],['2023-07-31 17:39:16'],['2023-07-31 18:15:01'],[35.75]
"('Rising_sun', 'Oberlin_bend')","[""'17231""]",1,[4590.0],['2023-07-31 17:23:07'],['2023-07-31 19:52:52'],[149.75]
"('StMary_falls_trail',)","[""'17271""]",1,[1050.0],['2023-07-31 17:37:28'],['2023-07-31 17:54:58'],[17.5]
"('Oberlin_bend', 'Apgar_VC', 'Lake_macdonald_lodge', 'Shuttle_Lake_macdonald', 'Avalanche_parking', 'Shuttle_Avalanche')","[""'17321""]",1,[49084.0],['2023-07-31 17:07:29'],['2023-08-01 10:06:17'],[1018.8]
"('Big_bend', 'Red_rock')","[""'17331""]",1,[1125.0],['2023-07-31 16:34:16'],['2023-07-31 18:06:16'],[92.0]
"('Logan_pass_parking', 'Logan_pass_VC', 'Hidden_lake_overlook', 'Logan_pass_VC', 'Logan_pass_parking')","[""'17341""]",1,[8130.0],['2023-07-31 15:58:29'],['2023-07-31 18:27:59'],[149.5]
"('Jackson_glac_overlook', 'Siyeh_bend_parking', 'Big_bend', 'Loop_parking')","[""'17381""]",1,[1035.0],['2023-07-31 16:16:43'],['2023-07-31 17:24:43'],[68.0]
"('StMary_falls_trail', 'Viriginia_falls_trail', 'StMary_falls_trail', 'St_mary_campground')","[""'17391""]",1,[59055.0],['2023-07-31 16:09:38'],['2023-08-01 09:39:08'],[1049.5]
"('Rising_sun', 'Avalanche_parking')","[""'17431""]",1,[20480.0],['2023-07-31 16:33:14'],['2023-08-01 10:25:33'],[1072.3166666666666]
"('Rising_sun_boat_dock', 'Baring_falls_trail', 'Rising_sun_boat_dock', 'Rising_sun')","[""'17441""]",1,[2550.0],['2023-07-31 16:32:47'],['2023-07-31 18:40:17'],[127.5]
"('Baring_falls_parking', 'Jackson_glac_overlook', 'Big_bend', 'Loop_parking', 'Apgar_VC', 'Apgar_VC_parking', 'Apgar_VC')","[""'17461""]",1,[17551.0],['2023-07-31 16:22:17'],['2023-08-01 00:13:17'],[471.0]
"('Baring_falls_parking',)","[""'17501""]",1,[4125.0],['2023-07-31 16:51:47'],['2023-07-31 18:16:17'],[84.5]
"('Wild_goose_island', 'Gunsight_pass_trailhead', 'Logan_pass_parking', 'Logan_pass_VC', 'Logan_pass_parking')","[""'17511""]",1,[810.0],['2023-07-31 15:49:06'],['2023-07-31 17:07:51'],[78.75]
"('Wild_goose_island', 'Jackson_glac_overlook', 'Logan_pass_parking', 'Hidden_lake_overlook', 'Shuttle_Logan_pass', 'Logan_pass_parking', 'Oberlin_bend', 'Lake_macdonald_lodge')","[""'17531""]",1,[5040.0],['2023-07-31 17:29:40'],['2023-07-31 21:49:10'],[259.5]
"('Apgar_VC_parking', 'Lake_macdonald_lodge', 'Apgar_VC_parking', 'Apgar_VC')","[""'17541""]",1,[35344.0],['2023-07-30 17:59:18'],['2023-07-31 11:13:20'],[1034.0333333333333]
"('St_mary_VC_parking', 'Rising_sun_boat_dock', 'Shuttle_Siyeh_bend', 'Shuttle_Logan_pass', 'Logan_pass_VC', 'Logan_pass_parking', 'Lake_macdonald_lodge')","[""'18131""]",1,[19605.0],['2023-08-01 08:03:59'],['2023-08-01 15:21:44'],[437.75]
"('St_mary_VC_parking', 'Rising_sun_boat_dock', 'Shuttle_Logan_pass', 'Loop_highline_grinnell_glac')","[""'18151""]",1,[49740.0],['2023-08-01 08:11:45'],['2023-08-01 23:54:45'],[943.0]
"('Apgar_VC', 'Lake_macdonald_lodge', 'Shuttle_Lake_macdonald', 'Avalanche_parking', 'Shuttle_Avalanche', 'Shuttle_Logan_pass', 'Viriginia_falls_trail', 'StMary_falls_trail', 'Logan_pass_VC', 'Hidden_lake_overlook', 'Logan_pass_VC', 'Shuttle_Logan_pass', 'Logan_pass_parking')","[""'19011""]",1,[16232.0],['2023-08-01 09:33:35'],['2023-08-01 17:02:05'],[448.5]
"('Lake_macdonald_lodge', 'Avalanche_parking', 'Logan_pass_VC', 'Hidden_lake_overlook', 'Logan_pass_VC', 'Logan_pass_parking', 'Avalanche_parking', 'Shuttle_Avalanche', 'Lake_macdonald_lodge', 'Apgar_VC_parking', 'Apgar_campground', 'Apgar_VC_parking')","[""'19021""]",1,[37966.0],['2023-08-01 08:48:59'],['2023-08-01 21:50:29'],[781.5]
"('Apgar_VC', 'Lake_macdonald_lodge', 'Shuttle_Lake_macdonald', 'Avalanche_parking', 'Shuttle_Avalanche', 'Logan_pass_parking', 'Loop_highline_grinnell_glac', 'Loop_parking', 'Shuttle_Loop', 'Avalanche_parking', 'Shuttle_Avalanche', 'Apgar_VC')","[""'19041""]",1,[47110.0],['2023-08-01 07:48:53'],['2023-08-02 01:28:00'],[1059.1166666666666]
"('Lake_macdonald_lodge', 'Logan_pass_VC', 'Loop_highline_grinnell_glac')","[""'19161""]",1,[2685.0],['2023-08-01 07:27:37'],['2023-08-01 09:09:37'],[102.0]
"('Lake_macdonald_lodge', 'Shuttle_Lake_macdonald', 'Logan_pass_VC', 'Hidden_lake_overlook', 'Logan_pass_VC', 'Shuttle_Logan_pass', 'Logan_pass_parking', 'Avalanche_parking', 'Shuttle_Avalanche', 'Lake_macdonald_lodge', 'Shuttle_Lake_macdonald', 'Apgar_VC_parking', 'Apgar_village')","[""'19181""]",1,[14399.0],['2023-08-01 08:06:02'],['2023-08-01 18:38:17'],[632.25]
"('Avalanche_parking', 'Shuttle_Avalanche', 'Logan_pass_VC', 'Hidden_lake_overlook', 'Logan_pass_VC', 'Shuttle_Logan_pass', 'Avalanche_parking', 'Shuttle_Avalanche', 'Lake_macdonald_lodge', 'Shuttle_Lake_macdonald', 'Apgar_VC')","[""'19241""]",1,[17145.0],['2023-08-01 10:34:22'],['2023-08-01 17:19:33'],[405.18333333333334]
"('Avalanche_parking', 'Shuttle_Avalanche', 'Hidden_lake_overlook', 'Shuttle_Logan_pass', 'Rising_sun_boat_dock', 'St_mary_VC', 'Sun_point_parking', 'Sun_point_nature_trail', 'Sun_point_parking', 'StMary_falls_trail', 'Logan_pass_VC', 'Shuttle_Logan_pass', 'Logan_pass_parking', 'Avalanche_parking', 'Shuttle_Avalanche', 'Lake_macdonald_lodge')","[""'19311""]",1,[13820.0],['2023-08-01 11:05:08'],['2023-08-01 18:17:27'],[432.31666666666666]
"('Lake_macdonald_lodge', 'Shuttle_Lake_macdonald', 'Avalanche_parking', 'Shuttle_Avalanche', 'Logan_pass_VC', 'Hidden_lake_overlook', 'Logan_pass_VC', 'Shuttle_Logan_pass', 'Logan_pass_parking', 'Avalanche_parking', 'Shuttle_Avalanche', 'Lake_macdonald_lodge', 'Apgar_VC')","[""'19331""]",1,[34296.0],['2023-08-01 10:56:33'],['2023-08-02 02:15:59'],[919.4333333333333]
"('Apgar_VC', 'Avalanche_parking', 'Shuttle_Avalanche', 'Avalanche_parking', 'Shuttle_Avalanche')","[""'19461""]",1,[8405.0],['2023-08-01 08:12:57'],['2023-08-01 10:58:47'],[165.83333333333334]
"('Avalanche_parking', 'Shuttle_Avalanche', 'Trail_of_Cedars', 'Avalanche_parking', 'Shuttle_Avalanche', 'Lake_macdonald_lodge', 'Apgar_VC', 'Apgar_VC_parking')","[""'19521""]",1,[5795.0],['2023-08-01 11:05:05'],['2023-08-01 15:20:55'],[255.83333333333334]
"('Lake_macdonald_lodge', 'Loop_highline_grinnell_glac')","[""'19541""]",1,[3090.0],['2023-08-01 08:32:38'],['2023-08-01 10:32:08'],[119.5]
"('Rising_sun_boat_dock', 'Rising_sun_picnic_area', 'St_mary_VC_parking')","[""'20021""]",1,[48631.0],['2023-08-02 11:07:48'],['2023-08-03 00:55:48'],[828.0]
"('Jackson_glac_overlook', 'Logan_pass_parking', 'Lunch_creek_parking', 'Lunch_creek', 'Lunch_creek_parking', 'Big_bend', 'Lake_macdonald_lodge', 'Apgar_village', 'Apgar_VC_parking', 'Apgar_VC')","[""'20041""]",1,[28497.0],['2023-08-02 11:43:36'],['2023-08-02 23:58:17'],[734.6833333333333]
"('Gunsight_pass_trailhead', 'Jackson_glac_overlook', 'Big_bend', 'Red_rock', 'Lake_macdonald_lodge', 'Logan_pass_parking', 'Hidden_lake_overlook', 'Logan_pass_VC', 'Loop_highline_grinnell_glac', 'Logan_pass_parking', 'Lake_macdonald_lodge')","[""'20071""]",1,[15360.0],['2023-08-02 11:35:02'],['2023-08-02 20:33:29'],[538.45]
"('Logan_pass_parking', 'Loop_parking', 'Apgar_village', 'Apgar_VC')","[""'20081""]",1,[16859.0],['2023-08-02 12:50:07'],['2023-08-03 05:19:22'],[989.25]
"('Wild_goose_island', 'Sun_point_parking', 'Oberlin_bend', 'Big_bend', 'Loop_parking', 'Lake_macdonald_lodge')","[""'20161""]",1,[14067.0],['2023-08-02 12:28:08'],['2023-08-02 17:50:20'],[322.2]
"('Oberlin_bend', 'Lake_macdonald_lodge', 'Snyder_ridge_trail', 'Lake_macdonald_lodge', 'Snyder_ridge_trail', 'Lake_macdonald_lodge')","[""'20181""]",1,[22418.0],['2023-08-02 11:17:29'],['2023-08-02 19:24:53'],[487.4]
"('Rising_sun_boat_dock', 'Logan_pass_parking', 'Big_bend')","[""'20201""]",1,[3210.0],['2023-08-02 12:34:48'],['2023-08-02 14:01:03'],[86.25]
"('Sun_point_parking', 'Logan_pass_parking', 'Avalanche_parking', 'Lake_macdonald_lodge', 'Shuttle_Lake_macdonald', 'Lake_macdonald_lodge', 'Apgar_VC')","[""'20291""]",1,[34024.0],['2023-08-02 10:43:31'],['2023-08-03 01:54:20'],[910.8166666666667]
"('Rising_sun_boat_dock', 'Jackson_glac_overlook')","[""'20391""]",1,[6270.0],['2023-08-02 12:21:17'],['2023-08-02 16:04:32'],[223.25]
"('St_mary_VC',)","[""'20431""]",1,[4679.0],['2023-08-02 12:21:46'],['2023-08-02 13:44:45'],[82.98333333333333]
"('Lake_macdonald_lodge', 'Shuttle_Lake_macdonald', 'Avalanche_parking', 'Shuttle_Avalanche', 'Trail_of_Cedars', 'Avalanche_trail', 'Trail_of_Cedars', 'Shuttle_Avalanche', 'Lake_macdonald_lodge', 'Shuttle_Lake_macdonald')","[""'21081""]",1,[9959.0],['2023-08-03 09:49:34'],['2023-08-03 12:59:15'],[189.68333333333334]
"('Logan_pass_VC', 'Hidden_lake_overlook', 'Logan_pass_VC', 'Loop_highline_grinnell_glac', 'Logan_pass_VC', 'Shuttle_Logan_pass', 'Logan_pass_parking', 'Avalanche_parking', 'Shuttle_Avalanche', 'Lake_macdonald_lodge', 'Apgar_VC')","[""'21141""]",1,[38564.0],['2023-08-03 08:12:16'],['2023-08-03 23:42:21'],[930.0833333333334]
"('Lake_macdonald_lodge', 'Avalanche_parking', 'Logan_pass_VC', 'Loop_highline_grinnell_glac', 'Avalanche_parking', 'Shuttle_Avalanche', 'Lake_macdonald_lodge', 'Shuttle_Lake_macdonald')","[""'21191""]",1,[23670.0],['2023-08-03 08:26:39'],['2023-08-03 16:05:24'],[458.75]
"('Lake_macdonald_lodge', 'Avalanche_parking', 'Shuttle_Logan_pass', 'Logan_pass_VC', 'Hidden_lake_overlook', 'Logan_pass_VC', 'Shuttle_Logan_pass', 'Logan_pass_parking', 'Avalanche_parking', 'Shuttle_Avalanche', 'Lake_macdonald_lodge', 'Shuttle_Lake_macdonald', 'Apgar_VC')","[""'21231""]",1,[24159.0],['2023-08-03 08:59:05'],['2023-08-03 23:54:42'],[895.6166666666667]
"('Lake_macdonald_lodge', 'Avalanche_parking', 'Shuttle_Avalanche', 'Trail_of_Cedars', 'Avalanche_trail', 'Trail_of_Cedars', 'Avalanche_parking', 'Shuttle_Avalanche', 'Logan_pass_VC', 'Hidden_lake_overlook', 'Shuttle_Logan_pass', 'Logan_pass_parking', 'Lake_macdonald_lodge')","[""'21341""]",1,[17535.0],['2023-08-03 08:59:10'],['2023-08-03 15:49:10'],[410.0]
"('Avalanche_parking', 'Logan_pass_VC', 'Hidden_lake_overlook', 'Logan_pass_VC', 'Shuttle_Logan_pass', 'Logan_pass_parking', 'Avalanche_parking', 'Shuttle_Avalanche', 'Lake_macdonald_lodge', 'Apgar_VC')","[""'21351""]",1,[40636.0],['2023-08-03 09:21:11'],['2023-08-04 02:28:53'],[1027.7]
"('Lake_macdonald_lodge', 'Shuttle_Lake_macdonald', 'Avalanche_parking', 'Shuttle_Avalanche', 'Logan_pass_VC', 'Hidden_lake_overlook', 'Logan_pass_VC', 'Shuttle_Logan_pass', 'Avalanche_parking', 'Shuttle_Avalanche', 'Lake_macdonald_lodge', 'Shuttle_Lake_macdonald', 'Apgar_VC_parking', 'Apgar_VC')","[""'21381""]",1,[16936.0],['2023-08-03 09:24:40'],['2023-08-03 23:53:55'],[869.25]
"('Avalanche_parking', 'Shuttle_Avalanche', 'Trail_of_Cedars', 'Avalanche_trail', 'Trail_of_Cedars', 'Avalanche_parking', 'Shuttle_Avalanche', 'Lake_macdonald_lodge', 'Shuttle_Lake_macdonald', 'Apgar_VC')","[""'21501""]",1,[10785.0],['2023-08-03 10:08:10'],['2023-08-03 16:13:15'],[365.0833333333333]
"('Avalanche_parking', 'Shuttle_Avalanche', 'Avalanche_parking', 'Shuttle_Avalanche', 'Trail_of_Cedars', 'Avalanche_trail', 'Trail_of_Cedars', 'Avalanche_parking', 'Shuttle_Avalanche', 'Lake_macdonald_lodge')","[""'21521""]",1,[21044.0],['2023-08-03 10:46:44'],['2023-08-03 16:05:21'],[318.6166666666667]
"('St_mary_VC_parking', 'Sun_point_parking', 'Sun_point_nature_trail', 'Baring_falls_to_sun_point', 'Viriginia_falls_trail', 'StMary_falls_trail', 'Shuttle_St_mary_falls', 'Sun_point_parking', 'Rising_sun_boat_dock', 'St_mary_campground', 'St_mary_VC_parking')","[""'22021""]",1,[15803.0],['2023-08-06 08:18:43'],['2023-08-07 00:04:49'],[946.1]
"('St_mary_VC_parking', 'Logan_pass_VC', 'Loop_highline_grinnell_glac', 'Shuttle_Logan_pass', 'Siyeh_bend_trail')","[""'22091""]",1,[19095.0],['2023-08-06 08:02:25'],['2023-08-06 14:17:37'],[375.2]
"('St_mary_VC_parking', 'Sun_point_parking', 'Sun_point_nature_trail', 'Baring_falls_to_sun_point', 'Baring_falls_trail', 'StMary_falls_trail', 'Viriginia_falls_trail', 'StMary_falls_trail', 'Baring_falls_to_sun_point', 'Sun_point_nature_trail', 'Sun_point_parking', 'Rising_sun_boat_dock', 'St_mary_VC_parking', 'Red_eagle_trail', 'St_mary_campground', 'St_mary_VC', 'St_mary_VC_parking')","[""'22121""]",1,[33162.0],['2023-08-06 08:24:19'],['2023-08-07 01:44:28'],[1040.15]
"('Loop_highline_grinnell_glac',)","[""'22151""]",1,[42150.0],['2023-08-01 12:12:15'],['2023-08-01 23:54:45'],[702.5]
"('St_mary_VC_parking', 'Logan_pass_VC', 'Hidden_lake_overlook', 'Shuttle_Logan_pass', 'Sun_point_parking', 'St_mary_VC_parking')","[""'22221""]",1,[19620.0],['2023-08-06 08:00:47'],['2023-08-06 16:57:02'],[536.25]
"('St_mary_VC_parking', 'Shuttle_Siyeh_bend', 'Siyeh_bend_trail', 'Siyeh_pass_trail', 'Shuttle_Sunrift_gorge')","[""'22261""]",1,[21338.0],['2023-08-06 07:46:41'],['2023-08-06 14:23:19'],[396.6333333333333]
"('St_mary_VC', 'Shuttle_Logan_pass', 'Logan_pass_VC', 'Hidden_lake_overlook', 'Logan_pass_VC', 'Shuttle_Logan_pass', 'St_mary_VC')","[""'22401""]",1,[29218.0],['2023-08-06 08:07:31'],['2023-08-06 21:17:42'],[790.1833333333333]
"('St_mary_VC_parking', 'Rising_sun_boat_dock', 'Otokomi_lake_trail', 'Rising_sun_boat_dock', 'Shuttle_Rising_Sun', 'St_mary_VC_parking')","[""'22411""]",1,[60539.0],['2023-08-06 08:26:22'],['2023-08-07 01:59:31'],[1053.15]
"('St_mary_VC_parking', 'Rising_sun_boat_dock', 'Siyeh_bend_trail', 'Siyeh_pass_trail', 'Shuttle_Sunrift_gorge', 'Sun_point_parking', 'Rising_sun_boat_dock', 'St_mary_VC_parking')","[""'22461""]",1,[36704.0],['2023-08-06 08:21:50'],['2023-08-06 20:23:47'],[721.95]
"('St_mary_VC_parking', 'Shuttle_Logan_pass', 'Logan_pass_parking', 'Shuttle_St_mary_falls', 'Sun_point_parking')","[""'22471""]",1,[9292.0],['2023-08-06 07:45:43'],['2023-08-06 12:07:50'],[262.1166666666667]
